filename,text
the semicolon the following: ‘‘, provided in a 
2
manner that provides individuals with whom the 
3
financial institution has a customer or consumer 
4
relationship a meaningful understanding of the 
5
information that is collected’’; 
6
(C) in paragraph (3), by striking ‘‘and’’ at 
7
the end; 
8
(D) in paragraph (4), by striking the pe-
9
riod at the end and inserting a semicolon; and 
10
(E) by adding at the end the following: 
11
‘‘(5) if the financial institution collects non-
12
public personal information for any purpose other 
13
than to provide a specific product or service such an 
14
individual is seeking— 
15
‘‘(A) a description of such information; 
16
‘‘(B) the purpose for which such informa-
17
tion is collected; and 
18
‘‘(C) the right of such individual to opt out 
19
of having such nonpublic personal information 
20
collected or disclosed to a nonaffiliated third 
21
party, and the manner in which such individual 
22
may make such opt out election; 
23
‘‘(6) the data retention policies of the financial 
24
institution, including— 
25
VerDate Sep 11 2014 
01:27 Dec 06, 2024
Jkt 059200
PO 00000
Frm 00014
Fmt 6652
Sfmt 6203
E:\BILLS\H1165.RH
H1165
ssavage on LAPJG3WLY3PROD with BILLS
15 
•HR 1165 RH
‘‘(A) the period of time for which the finan-
1
cial institution retains the nonpublic personal 
2
information relating to such individual; or 
3
‘‘(B) the criteria used by the financial insti-
4
tution to determine the period of time for which 
5
such information is retained; 
6
‘‘(7) the right of such individual to direct the fi-
7
nancial institution to terminate the sharing of non-
8
public personal information with a nonaffiliated 
9
third party, and the manner in which such indi-
10
vidual may make such direction; 
11
‘‘(8) the right of such individual to request that 
12
the financial institution provide the individual with 
13
a list of all nonpublic personal information relating 
14
to the individual held by the financial institution, 
15
and the manner in which the individual may make 
16
such request; and 
17
‘‘(9) the right of such individual to direct the fi-
18
nancial institution to delete nonpublic personal infor-
19
mation of the individual held by the financial institu-
20
tion (subject to the exceptions provided under section 
21
502A(b)(3)), and the manner in which the individual 
22
may make such direction.’’; 
23
(5) in subsection (f), as so redesignated— 
24
VerDate Sep 11 2014 
01:27 Dec 06, 2024
Jkt 059200
PO 00000
Frm 00015
Fmt 6652
Sfmt 6203
E:\BILLS\H1165.RH
H1165
ssavage on LAPJG3WLY3PROD with BILLS
16 
•HR 1165 RH
(A) in paragraph (2)(A), by striking ‘‘to 
1
consumers’’ and inserting ‘‘to individuals with 
2
whom a financial institution has a customer or 
3
consumer relationship’’; and 
4
(B) in paragraph (2)(C), by striking ‘‘en-
5
able consumers’’ and inserting ‘‘enable individ-
6
uals with whom a financial institution has a 
7
customer or consumer relationship’’; and 
8
(6) in subsection (g), as so redesignated, by strik-
9
ing ‘‘sent to consumers’’ and inserting ‘‘sent to indi-
10
viduals with whom a financial institution has a cus-
11
tomer or consumer relationship’’. 
12
SEC. 5. RULEMAKING. 
13
Section 504 of the Gramm-Leach-Bliley Act (15 U.S.C. 
14
6804) is amended— 
15
(1) in subsection (a)(1)— 
16
(A) by striking subparagraph (D) and in-
17
serting the following: 
18
‘‘(D) INSURANCE.— 
19
‘‘(i) IN GENERAL.—With respect to any 
20
person engaged in providing insurance, the 
21
applicable State insurance authority of the 
22
State in which the person is domiciled shall 
23
issue regulations as may be necessary to 
24
VerDate Sep 11 2014 
01:27 Dec 06, 2024
Jkt 059200
PO 00000
Frm 00016
Fmt 6652
Sfmt 6203
E:\BILLS\H1165.RH
H1165
ssavage on LAPJG3WLY3PROD with BILLS
17 
•HR 1165 RH
carry out the purposes of this subtitle, sub-
1
ject to section 505(c). 
2
‘‘(ii) LIMITATION.—Regulations issued 
3
by a State insurance authority under this 
4
subparagraph may be no more restrictive 
5
for a person engaged in providing insurance 
6
than those regulations issued by the agencies 
7
coordinating for consistency and com-
8
parability under paragraph (2).’’; and 
9
(2) by adding at the end the following: 
10
‘‘(c) CONSIDERATION OF COMPLIANCE COSTS.—When 
11
prescribing rules under this subtitle, agencies shall take into 
12
account the compliance cost such rules will impose on small 
13
institutions.’’. 
14
SEC. 6. RELATION TO STATE LAWS. 
15
Section 507 of the Gramm-Leach-Bliley Act (15 U.S.C. 
16
6807) is amended to read as follows: 
17
‘‘SEC. 507. RELATION TO STATE LAWS. 
18
‘‘This subtitle and the amendments made by this sub-
19
title supersede any statute or rule of a State or political 
20
subdivision thereof that regulates the obligations of a finan-
21
cial institution with respect to— 
22
‘‘(1) the collection or disclosure of personal infor-
23
mation; 
24
VerDate Sep 11 2014 
01:27 Dec 06, 2024
Jkt 059200
PO 00000
Frm 00017
Fmt 6652
Sfmt 6203
E:\BILLS\H1165.RH
H1165
ssavage on LAPJG3WLY3PROD with BILLS
18 
•HR 1165 RH
‘‘(2) the disclosure of the financial institution’s 
1
privacy policy or information about the financial in-
2
stitution’s privacy policies and practices; 
3
‘‘(3) the access to, deletion of, or other individual 
4
privacy rights with respect to personal information; 
5
or 
6
‘‘(4) the international sharing of personal infor-
7
mation.’’. 
8
SEC. 7. OBLIGATIONS WITH RESPECT TO ACCESS AND DE-
9
LETION OF NONPUBLIC PERSONAL INFORMA-
10
TION. 
11
(a) IN GENERAL.—Title V of the Gramm-Leach-Bliley 
12
Act (15 U.S.C. 6801 et seq.) is amended by inserting after 
13
section 502 the following: 
14
‘‘SEC. 502A. OBLIGATIONS WITH RESPECT TO ACCESS AND 
15
DELETION OF NONPUBLIC PERSONAL INFOR-
16
MATION. 
17
‘‘(a) ACCESS TO INFORMATION.— 
18
‘‘(1) IN GENERAL.—Upon an authorized request 
19
from an individual with whom a financial institu-
20
tion has a customer or consumer relationship, a fi-
21
nancial institution shall disclose— 
22
‘‘(A) any nonpublic personal information 
23
relating to such individual held by the financial 
24
institution; 
25
VerDate Sep 11 2014 
01:27 Dec 06, 2024
Jkt 059200
PO 00000
Frm 00018
Fmt 6652
Sfmt 6203
E:\BILLS\H1165.RH
H1165
ssavage on LAPJG3WLY3PROD with BILLS
19 
•HR 1165 RH
‘‘(B) the list of categories of nonaffiliated 
1
third parties with whom the financial institu-
2
tion shares nonpublic personal information re-
3
lating to such individual; and 
4
‘‘(C) the list of categories of nonaffiliated 
5
third parties from whom the financial institu-
6
tion has received nonpublic personal information 
7
relating to such individual. 
8
‘‘(2) 
FORMAT.—Disclosures 
described 
under 
9
paragraph (1) shall be in a structured, commonly 
10
used, and machine-readable format. 
11
‘‘(3) EXCEPTION.—For purposes of subpara-
12
graphs (B) and (C) of paragraph (1), a financial in-
13
stitution is not required to disclose a nonaffiliated 
14
third party with whom the financial institution 
15
shares or receives nonpublic personal information re-
16
lating to such individual pursuant to an exception 
17
described under any of paragraphs (3) through (8) of 
18
section 502(e). 
19
‘‘(b) DELETION OF INFORMATION.— 
20
‘‘(1) IN GENERAL.—Upon an authorized request 
21
from an individual with whom a financial institu-
22
tion has a customer or consumer relationship, a fi-
23
nancial institution shall delete any nonpublic per-
24
VerDate Sep 11 2014 
01:27 Dec 06, 2024
Jkt 059200
PO 00000
Frm 00019
Fmt 6652
Sfmt 6203
E:\BILLS\H1165.RH
H1165
ssavage on LAPJG3WLY3PROD with BILLS
20 
•HR 1165 RH
sonal information relating to such individual held by 
1
the financial institution. 
2
‘‘(2) CERTAIN INACTIVE ACCOUNTS.—If such in-
3
dividual has not used a product or service provided 
4
by a financial institution for 1 year, the financial in-
5
stitution shall— 
6
‘‘(A) notify such individual that such indi-
7
vidual has the right to request the deletion of any 
8
nonpublic personal information relating to such 
9
individual held by the financial institution, and 
10
provide such individual with clear instructions 
11
on how to make such request; and 
12
‘‘(B) for each additional 1-year period with 
13
respect to which such person continues to not use 
14
a product or service of the financial institution, 
15
resend the notice described under subparagraph 
16
(A). 
17
‘‘(3) EXCEPTION.— 
18
‘‘(A) IN
GENERAL.—This subsection shall 
19
not require a financial institution to delete non-
20
public personal information if— 
21
‘‘(i) the financial institution is other-
22
wise required by law to retain the non-
23
public personal information; 
24
VerDate Sep 11 2014 
01:27 Dec 06, 2024
Jkt 059200
PO 00000
Frm 00020
Fmt 6652
Sfmt 6203
E:\BILLS\H1165.RH
H1165
ssavage on LAPJG3WLY3PROD with BILLS
21 
•HR 1165 RH
‘‘(ii) the nonpublic personal informa-
1
tion may be necessary to respond to a dis-
2
pute under the Fair Credit Reporting Act; 
3
or 
4
‘‘(iii) the nonpublic personal informa-
5
tion may be necessary to retain for a pur-
6
pose described in an exception under section 
7
502(e). 
8
‘‘(B) LIMITATION ON RETAINED NONPUBLIC 
9
PERSONAL INFORMATION.—With respect to non-
10
public personal information that a financial in-
11
stitution would be required to delete under this 
12
subsection but for the application of this para-
13
graph, the financial institution may only use 
14
such nonpublic personal information for the ap-
15
plicable purpose described under subparagraph 
16
(A). 
17
‘‘(c) TIMING.—A financial institution that receives an 
18
authorized request, under this section, from an individual 
19
with whom such financial institution has a customer or 
20
consumer relationship, shall respond within 45 business 
21
days. 
22
‘‘(d) RULEMAKING.—Not later than the end of the 1- 
23
year period beginning on the date of enactment of this sec-
24
tion, each agency or authority described in section 504 shall 
25
VerDate Sep 11 2014 
01:27 Dec 06, 2024
Jkt 059200
PO 00000
Frm 00021
Fmt 6652
Sfmt 6203
E:\BILLS\H1165.RH
H1165
ssavage on LAPJG3WLY3PROD with BILLS
22 
•HR 1165 RH
issue rules to carry out this section with respect to the fi-
1
nancial institutions subject to its jurisdiction.’’. 
2
(b) CLERICAL AMENDMENT.—The table of contents in 
3
section 1(b) of the Gramm-Leach-Bliley Act is amended by 
4
inserting after the item relating to section 502 the following: 
5
‘‘Sec. 502A. Obligations with respect to access and deletion of nonpublic personal 
information.’’. 
SEC. 8. OBLIGATIONS WITH RESPECT TO THE INTER-
6
NATIONAL SHARING OF NONPUBLIC PER-
7
SONAL INFORMATION. 
8
(a) IN GENERAL.—Title V of the Gramm-Leach-Bliley 
9
Act (15 U.S.C. 6801 et seq.), as amended by section 10, 
10
is further amended by inserting after section 502A the fol-
11
lowing: 
12
‘‘SEC. 502B. OBLIGATIONS WITH RESPECT TO THE INTER-
13
NATIONAL SHARING OF NONPUBLIC PER-
14
SONAL INFORMATION. 
15
‘‘(a) IN GENERAL.—A financial institution may not 
16
share with a foreign government nonpublic personal infor-
17
mation relating to an individual with whom such financial 
18
institution has a customer or consumer relationship. 
19
‘‘(b) LAW ENFORCEMENT EXCEPTION.—Subsection (a) 
20
shall not apply to the sharing of the nonpublic personal 
21
information relating to such an individual with a foreign 
22
government authority if such sharing is— 
23
VerDate Sep 11 2014 
01:27 Dec 06, 2024
Jkt 059200
PO 00000
Frm 00022
Fmt 6652
Sfmt 6203
E:\BILLS\H1165.RH
H1165
ssavage on LAPJG3WLY3PROD with BILLS
23 
•HR 1165 RH
‘‘(1) done for legitimate law enforcement pur-
1
poses; or 
2
‘‘(2) to a foreign government authority having 
3
jurisdiction over the financial institution for exam-
4
ination, compliance, or other purposes as authorized 
5
by law.’’. 
6
(b) CLERICAL AMENDMENT.—The table of contents in 
7
section 1(b) of the Gramm-Leach-Bliley Act, as amended 
8
by section 10, is further amended by inserting after the item 
9
relating to section 502A the following: 
10
‘‘Sec. 502B. Obligations with respect to the international sharing of nonpublic 
personal information’’. 
SEC. 9. DEFINITIONS. 
11
Section 509 of the Gramm-Leach-Bliley Act (15 U.S.C. 
12
6809) is amended— 
13
(1) in paragraph (3)(A), by inserting before the 
14
period at the end the following: ‘‘and includes a data 
15
aggregator’’; 
16
(2) in paragraph (4), by striking ‘‘personally 
17
identifiable financial information’’ and inserting ‘‘in-
18
formation that identifies, relates to, describes, is rea-
19
sonably capable of being associated with, or could rea-
20
sonably be linked, directly or indirectly, with a par-
21
ticular individual and is’’; 
22
(3) in paragraph (7), by inserting ‘‘collection 
23
or’’ before ‘‘disclosure’’ each place such term appears; 
24
VerDate Sep 11 2014 
01:27 Dec 06, 2024
Jkt 059200
PO 00000
Frm 00023
Fmt 6652
Sfmt 6203
E:\BILLS\H1165.RH
H1165
ssavage on LAPJG3WLY3PROD with BILLS
24 
•HR 1165 RH
(4) by striking paragraph (9); 
1
(5) by amending paragraph (11) to read as fol-
2
lows: 
3
‘‘(11) CUSTOMER
OR
CONSUMER
RELATION-
4
SHIP.— 
5
‘‘(A) IN GENERAL.—The term ‘customer or 
6
consumer relationship’ means a customer rela-
7
tionship or a consumer relationship. 
8
‘‘(B) CUSTOMER RELATIONSHIP.—The term 
9
‘customer relationship’ shall have the meaning 
10
given the term in rules issued pursuant to sec-
11
tion 504. 
12
‘‘(C) CONSUMER RELATIONSHIP.—The term 
13
‘consumer relationship’ shall have the meaning 
14
given the term in rules issued pursuant to sec-
15
tion 504 and such meaning shall— 
16
‘‘(i) include situations in which a fi-
17
nancial institution obtains nonpublic infor-
18
mation from an individual with whom the 
19
financial institution does not have a cus-
20
tomer relationship; and 
21
‘‘(ii) deem a financial institution to no 
22
longer to be in a consumer relationship 
23
with an individual at such time as the fi-
24
nancial institution no longer collects, con-
